id,name,datim_code,district_id
2320,CENTRE MEDICO-SOCIAL SAN BONIFACIO DE DOMOLON,FOkEgReNUjd,11
2321,CENTRE MEDICO-SOCIAL UNIVERSITE NANGUI ABROGOUA,OwWna5oqWb5,2
2322,CENTRE SAINT DOMINIQUE DE BONOUA,f7uZt1B3IaT,47
2323,CSJA CONFESSIONNEL DIANRA-VILLAGE,UO4K66fsLZV,70
2324,CSR DM PUBLIC DE DJANGOMENOU,vT9qBXU87ja,103
2325,CSR DM PUBLIC DE LOMO NORD (DIST. TOUMODI),kH7svGHLW47,103
2326,CSR PUBLIC DE GOMENEBERI,DZBc27Xg5cY,44
2327,CSR-D PUBLIC DE KAHANKRO,rjv3PEub98e,103
2328,CSR-D PUBLIC DE KAHANKRO,ca2EqxfHmxT,24
2329,CSU-D CONFESSIONNEL NDA DE DIVO,zfJ2YKwIWGd,40
2330,CSU-D MACA DE SOUBRE,rR2iqNU6wCt,92
2331,CSU-D PRIVE AIBEF DE YAMOUSSOUKRO,aiu720BOu5L,108
2332,CSU-D PRIVE-ONG AJPSD,xbL2J0MLVlR,18
2333,CSU-D PUBLIC DE GRAND-BASSAM,bv5ZEKLoShx,47
2334,CSU-D PUBLIC DE SEGUELA,mLxlixAHhRf,88
2335,CSU-DM PRIVE CLINIQUE ESPERANCE DE GUIGLO,EYGe7kgtjkT,50
2336,CSU-DM PRIVE-ONG CRI DE COEUR DE PORT-BOUET,sIy07GGion8,82
2337,CSU-DM PRIVE-ONG ESPACE CONFIANCE DE ADIAKE,UNM7kErGeSC,5
2338,CSU-M CONFESSIONNEL NOTRE DAME DE LA CONSOLATION DE SAN-PEDRO,XsWWDMZYlnC,86
2339,CSUS -D-PUBLIC DISPENSAIRE URBAIN DE ABOISSO,IdvNVmiRgAo,4
2340,CSUS-CDV COMMUNAUTAIRE DE MAFERE,jYA7k2JDf2a,4
2341,CSUS-CDV COMMUNAUTAIRE DE SINFRA,hxokPmNFALD,91
2342,CSUS-CDV PRIVE CENTRE SOCIAL DE MARCORY,lqv8k0XLPdt,105
2343,CSUS-CDV PUBLIC DE PORT-BOUET,X2Ja4lbNhHm,82
2344,DISPENSAIRE CATHOLIQUE DE SOUBRE,s8SwOhqdEQ0,92
2345,FORMATION SANITAIRE URBAINE CENTRE EDUCATION DE ABOBO-TE,Z6gmTCdWbgP,2
2346,FORMATION SANITAIRE URBAINE DE ADJAME WILIAMSVILLE,RwED6hM2pqT,6
2347,FORMATION SANITAIRE URBAINE DE PEPRESSOU,Y1RDLwQDkFk,35
2348,H<95><C0>_PITAL PSYCHIATRIQUE SAINT VINCENT DE PAUL DE YAMOUSSOUKRO,zKsaNIdVmr7,108
2349,HG CONFESSIONNEL SAINT LOUIS ORIONE DE ANYAMA,nXdDklBxRuk,12
2350,HGS-PSC PUBLIC PSYCHIATRIQUE N'GATTAKRO DE BOUAKE NORD,IJnceBLwd2a,25
2351,HOPITAL GENERAL DE ADIAKE,dcUx4R6dgMF,5
2352,HOPITAL GENERAL DE AYAME,rVyK3onOdGc,4
2353,HOPITAL GENERAL DE BONOUA,Lj6N4WtNUQy,47
2354,HOPITAL GENERAL DE GRAND-BASSAM,lixrWiwvP57,47
2355,HOPITAL GENERAL DE MAFERE,omTAY8fFrly,4
2356,HOPITAL GENERAL DE TIAPOUM,E3nc35WEbV7,5
2357,ICT D' ABOBO EST,Nvwcd8xI0vP,2
2358,INF PUBLIC MAC DE GRAND BASSAM,QManmeBwUyD,47
2359,INF-P PUBLIC PRISON CIVIL DE MAN,TTQA0HumHHZ,69
2360,INF-PUBLIC MAC D'ABOISSO,gpAgC3a8aYu,4
2361,INF-PUBLIC MAISON DE REINSERTION DE SALIAKRO,n1NZZhDn6my,39
2362,INF-PV PRIVE CONFESSIONNEL LE BON SAMARITAIN DE ABENGOUROU,tp7gK0pSrtx,1
2363,INF-PV PRIVE CSCT DE YAMOUSSOUKRO,a6Hdcamxq4t,108
2364,INF-PV PRIVE DE NIAMKEKONANKRO,k5oSc8sfaW4,103
2365,INF-PV PRIVE INFIRMERIE DE SAINT VINCENT DU FOYER ABENGOUROU,SmkqQ9OFWjS,1
2366,INF-PV PRIVE SAINTE ANNE DE COSROLY DE TIAGBA-PI,ZYUldxoUHiu,53
2367,INFIRMERIE 4E BATAILLON,d5Fg1DjWxv8,58
2368,INFIRMERIE CAFOP DE YAMOUSSOUKRO,SJDUzUb6bNg,108
2369,INFIRMERIE CMMIJ DE JACQUEVILLE,RnUvQSEpOzB,53
2370,INFIRMERIE DE LA MACO,q783eUUTV8n,78
2371,INFIRMERIE DU 3EME BATAILLON,qHmPnyuib63,24
2372,INFIRMERIE DU CROU,bQCx3F21pRc,25
2373,INFIRMERIE INSET DE YAMOUSSOUKRO,cVheP19dfDM,108
2374,INFIRMERIE LYCEE BAD DE YAMOUSSOUKRO,VsfJY7kXb1n,108
2375,INFIRMERIE LYCEE MAMI ADJOUA DE YAMOUSSOUKRO,drzoHqSyOJN,108
2376,INFIRMERIE LYCEE MODERNE BAD DE TOUMODI,op0ehwr3bDo,103
2377,INFIRMERIE LYCEE MODERNE DE ADIAKE,IMDR4FVinPR,5
2378,INFIRMERIE LYCEE MODERNE DE ADZOPE,FjvpUWDMAH9,7
2379,INFIRMERIE LYCEE MODERNE DE ANYAMA,TU0fKTYVvko,12
2380,INFIRMERIE LYCEE MODERNE DE TIASSALE,x6SRS9hJdK4,99
2381,INFIRMERIE PRISON CIVIL DE ABENGOUROU,WqUwYPVekNP,1
2382,INFIRMERIE PRISON CIVIL DE BONDOUKOU,r5u531E2VnZ,20
2383,INFIRMERIE PRISON CIVIL DE DANANE,phQrdL3Xu0B,34
2384,INFIRMERIE PRISON CIVIL MAC DE BOUNDIALI,tL6xHm6EoqC,28
2385,INFIRMERIE PRISON CIVIL MAC DE KATIOLA,saqcjqJ5JLl,56
2386,INFIRMERIE PRISON CIVIL MAC DE TOUMODI,c7uYBhX2TTd,103
2387,INFIRMERIE PRISON CIVIL MACB DE BOUAKE,FeHRbsun4TJ,26
2388,MATERNITE LA VIE,wKVtUfgLcrR,19
2389,ONG ASAL DE TENGRELA,CsvMHGPxAyw,97
2390,ONG BOBOSSO TIENIGBOUE,K3TOkAfQGkm,70
2391,ONG EOUKA EOUN,YyqnSE6vpKU,37
2392,ONG FARAFIN DENI JUNIOR D' ABOBO EST,mjm82TuiGkU,2
2393,ONG FEMME ACTIVE DE C<95><C0>_TE D' IVOIRE (FACCI),mbyaVX7seqN,113
2394,ONG PRIVE CENTRE SAS DE KORHOGO,mlP39RHbRS7,58
2395,ONG PRIVE IDEAL DE KORHOGO,T3EE93YRsmV,58
2396,ONG PRIVE SOUNYEGNON DE KORHOGO,UuaJjcMfK5X,58
2397,ONG SOLIDARITE PLUS D' ABOBO-EST,QYgJba3T7sH,2
2398,POLYCLINIQUE DE KOUMASSI,kgp0MtJhJ9j,63
2399,PROTECTION MATERNELLE ET INFANTILE DE OUANGOLODOUGOU,SbRWnMrZcKa,79
2400,PROTECTION MATERNELLE INFANTILE DE ABOISSO,r5KjTvJFkNf,4
2401,PROTECTION MATERNELLE INFANTILE DE GRAND-BASSAM,gOLouijqNer,47
2402,PROTECTION MATERNELLE INFANTILE DE KOUNAHIRI,cn4X10YoYfc,70
2403,PROTECTION MATERNELLE INFANTILE DE ZUENOULA,ldzmWhkVevf,113
2404,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE (I) DE BOUAKE COMMERCE,I9RywZBCWx1,26
2405,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE ABOISSO,mYsNuFOrz4F,4
2406,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE ADJAME-CENTRE,OSDgtK1D5Rl,6
2407,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE ADJAME-NORD,Rp6NfmXh3OB,6
2408,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE AGBOVILLE,uBZmVR6Ty2A,8
2409,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE ALEPE,vN4s7Q5jvYl,11
2410,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE BETTIE,ztOqHUWM67G,16
2411,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE BIANKOUMA,iiv8l7UxNhb,17
2412,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE BONOUA,WdqDJ9sVGjs,47
2413,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE BOUAKE-DAR-ES-SALAM,h4lpRjpg6W4,25
2414,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE DABAKALA,udABlfi8y0c,31
2415,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE DANANE,yxiUYegiHvv,34
2416,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE DIMBOKRO,kgfHq0PS2cW,39
2417,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE DUEKOUE,tIT0nT3bAi9,42
2418,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE FERKESSEDOUGOU,f8J2iN0uvjn,43
2419,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE GRAND-BASSAM,aZx1ORannJR,47
2420,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE GRAND-LAHOU,ERaz5bo4dUv,48
2421,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE GUIGLO,Z8KBJLDiMsn,50
2422,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE KATIOLA,dSywwxHAKf6,56
2423,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE KOUN-FAO,bQPPqjplWgt,95
2424,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE M'BAHIAKRO,jLayP9ltCqq,71
2425,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE MEAGUI,UndbIsKkixk,74
2426,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE NIAKARAMADOUGOU,UGU9np13hBY,77
2427,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE SAKASSOU,hVuaSWWExoI,84
2428,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE TABOU,VEjLgstJ4Ji,93
2429,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE TOUBA,BCtrH3RlCLF,101
2430,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE TOUMODI,qvFR08mXncq,103
2431,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE YAMOUSSOUKRO,QuZsEECX5QP,108
2432,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE YOUPOUGON OUEST SONGON,aYE5bZvJpii,110
2433,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE DE ZOUAN-HOUNIEN,yXAPli6TjQO,111
2434,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE INFAS DE TREICHVILLE,m3bGrsHQCzB,105
2435,SERVICE DE SANTE SCOLAIRE ET UNIVERSITAIRE QUARTIER EBRIE DE ADJAME,PdfX3q2F7yn,6
